Wavelength,ZnS 6.25-12.5µm (MIRMIS),CdTe 12.5-25µm (MIRMIS),Mesh 25-50µm (MIRMIS),Mesh 50-100µm (MIRMIS),Mesh 100-200µm (Cardiff),Low-pass 200µm (model),8.5-9.2µm (model filter),6.6-8.2µm (model filter),NaCl Spectrum
265.34,0,0,0,0,0,90,0,0,0
265.35,0,0,0,0,0,90,0,0,0
265.36,0,0,0,0,0,90,0,0,0
265.37,0,0,0,0,0,90,0,0,0
265.38,0,0,0,0,0,90,0,0,0
265.39,0,0,0,0,0,90,0,0,0
265.4,0,0,0,0,0,90,0,0,0
265.41,0,0,0,0,0,90,0,0,0
265.42,0,0,0,0,0,90,0,0,0
265.43,0,0,0,0,0,90,0,0,0
265.44,0,0,0,0,0,90,0,0,0
265.45,0,0,0,0,0,90,0,0,0
265.46,0,0,0,0,0,90,0,0,0
265.47,0,0,0,0,0,90,0,0,0
265.48,0,0,0,0,0,90,0,0,0
265.49,0,0,0,0,0,90,0,0,0
265.5,0,0,0,0,0,90,0,0,0
265.51,0,0,0,0,0,90,0,0,0
265.52,0,0,0,0,0,90,0,0,0
265.53,0,0,0,0,0,90,0,0,0
265.54,0,0,0,0,0,90,0,0,0
265.55,0,0,0,0,0,90,0,0,0
265.56,0,0,0,0,0,90,0,0,0
265.57,0,0,0,0,0,90,0,0,0
265.58,0,0,0,0,0,90,0,0,0
265.59,0,0,0,0,0,90,0,0,0
265.6,0,0,0,0,0,90,0,0,0
265.61,0,0,0,0,0,90,0,0,0
265.62,0,0,0,0,0,90,0,0,0
265.63,0,0,0,0,0,90,0,0,0
265.64,0,0,0,0,0,90,0,0,0
265.65,0,0,0,0,0,90,0,0,0
265.66,0,0,0,0,0,90,0,0,0
265.67,0,0,0,0,0,90,0,0,0
265.68,0,0,0,0,0,90,0,0,0
265.69,0,0,0,0,0,90,0,0,0
265.7,0,0,0,0,0,90,0,0,0
265.71,0,0,0,0,0,90,0,0,0
265.72,0,0,0,0,0,90,0,0,0
265.73,0,0,0,0,0,90,0,0,0
265.74,0,0,0,0,0,90,0,0,0
265.75,0,0,0,0,0,90,0,0,0
265.76,0,0,0,0,0,90,0,0,0
265.77,0,0,0,0,0,90,0,0,0
265.78,0,0,0,0,0,90,0,0,0
265.79,0,0,0,0,0,90,0,0,0
265.8,0,0,0,0,0,90,0,0,0
265.81,0,0,0,0,0,90,0,0,0
265.82,0,0,0,0,0,90,0,0,0
265.83,0,0,0,0,0,90,0,0,0
265.84,0,0,0,0,0,90,0,0,0
265.85,0,0,0,0,0,90,0,0,0
265.86,0,0,0,0,0,90,0,0,0
265.87,0,0,0,0,0,90,0,0,0
265.88,0,0,0,0,0,90,0,0,0
265.89,0,0,0,0,0,90,0,0,0
265.9,0,0,0,0,0,90,0,0,0
265.91,0,0,0,0,0,90,0,0,0
265.92,0,0,0,0,0,90,0,0,0
265.93,0,0,0,0,0,90,0,0,0
265.94,0,0,0,0,0,90,0,0,0
265.95,0,0,0,0,0,90,0,0,0
265.96,0,0,0,0,0,90,0,0,0
265.97,0,0,0,0,0,90,0,0,0
265.98,0,0,0,0,0,90,0,0,0
265.99,0,0,0,0,0,90,0,0,0
266,0,0,0,0,0,90,0,0,0
266.01,0,0,0,0,0,90,0,0,0
266.02,0,0,0,0,0,90,0,0,0
266.03,0,0,0,0,0,90,0,0,0
266.04,0,0,0,0,0,90,0,0,0
266.05,0,0,0,0,0,90,0,0,0
266.06,0,0,0,0,0,90,0,0,0
266.07,0,0,0,0,0,90,0,0,0
266.08,0,0,0,0,0,90,0,0,0
266.09,0,0,0,0,0,90,0,0,0
266.1,0,0,0,0,0,90,0,0,0
266.11,0,0,0,0,0,90,0,0,0
266.12,0,0,0,0,0,90,0,0,0
266.13,0,0,0,0,0,90,0,0,0
266.14,0,0,0,0,0,90,0,0,0
266.15,0,0,0,0,0,90,0,0,0
266.16,0,0,0,0,0,90,0,0,0
266.17,0,0,0,0,0,90,0,0,0
266.18,0,0,0,0,0,90,0,0,0
266.19,0,0,0,0,0,90,0,0,0
266.2,0,0,0,0,0,90,0,0,0
266.21,0,0,0,0,0,90,0,0,0
266.22,0,0,0,0,0,90,0,0,0
266.23,0,0,0,0,0,90,0,0,0
266.24,0,0,0,0,0,90,0,0,0
266.25,0,0,0,0,0,90,0,0,0
266.26,0,0,0,0,0,90,0,0,0
266.27,0,0,0,0,0,90,0,0,0
266.28,0,0,0,0,0,90,0,0,0
266.29,0,0,0,0,0,90,0,0,0
266.3,0,0,0,0,0,90,0,0,0
266.31,0,0,0,0,0,90,0,0,0
266.32,0,0,0,0,0,90,0,0,0
266.33,0,0,0,0,0,90,0,0,0
266.34,0,0,0,0,0,90,0,0,0
266.35,0,0,0,0,0,90,0,0,0
266.36,0,0,0,0,0,90,0,0,0
266.37,0,0,0,0,0,90,0,0,0
266.38,0,0,0,0,0,90,0,0,0
266.39,0,0,0,0,0,90,0,0,0
266.4,0,0,0,0,0,90,0,0,0
266.41,0,0,0,0,0,90,0,0,0
266.42,0,0,0,0,0,90,0,0,0
266.43,0,0,0,0,0,90,0,0,0
266.44,0,0,0,0,0,90,0,0,0
266.45,0,0,0,0,0,90,0,0,0
266.46,0,0,0,0,0,90,0,0,0
266.47,0,0,0,0,0,90,0,0,0
266.48,0,0,0,0,0,90,0,0,0
266.49,0,0,0,0,0,90,0,0,0
266.5,0,0,0,0,0,90,0,0,0
266.51,0,0,0,0,0,90,0,0,0
266.52,0,0,0,0,0,90,0,0,0
266.53,0,0,0,0,0,90,0,0,0
266.54,0,0,0,0,0,90,0,0,0
266.55,0,0,0,0,0,90,0,0,0
266.56,0,0,0,0,0,90,0,0,0
266.57,0,0,0,0,0,90,0,0,0
266.58,0,0,0,0,0,90,0,0,0
266.59,0,0,0,0,0,90,0,0,0
266.6,0,0,0,0,0,90,0,0,0
266.61,0,0,0,0,0,90,0,0,0
266.62,0,0,0,0,0,90,0,0,0
266.63,0,0,0,0,0,90,0,0,0
266.64,0,0,0,0,0,90,0,0,0
266.65,0,0,0,0,0,90,0,0,0
266.66,0,0,0,0,0,90,0,0,0
266.67,0,0,0,0,0,90,0,0,0
266.68,0,0,0,0,0,90,0,0,0
266.69,0,0,0,0,0,90,0,0,0
266.7,0,0,0,0,0,90,0,0,0
266.71,0,0,0,0,0,90,0,0,0
266.72,0,0,0,0,0,90,0,0,0
266.73,0,0,0,0,0,90,0,0,0
266.74,0,0,0,0,0,90,0,0,0
266.75,0,0,0,0,0,90,0,0,0
266.76,0,0,0,0,0,90,0,0,0
266.77,0,0,0,0,0,90,0,0,0
266.78,0,0,0,0,0,90,0,0,0
266.79,0,0,0,0,0,90,0,0,0
266.8,0,0,0,0,0,90,0,0,0
266.81,0,0,0,0,0,90,0,0,0
266.82,0,0,0,0,0,90,0,0,0
266.83,0,0,0,0,0,90,0,0,0
266.84,0,0,0,0,0,90,0,0,0
266.85,0,0,0,0,0,90,0,0,0
266.86,0,0,0,0,0,90,0,0,0
266.87,0,0,0,0,0,90,0,0,0
266.88,0,0,0,0,0,90,0,0,0
266.89,0,0,0,0,0,90,0,0,0
266.9,0,0,0,0,0,90,0,0,0
266.91,0,0,0,0,0,90,0,0,0
266.92,0,0,0,0,0,90,0,0,0
266.93,0,0,0,0,0,90,0,0,0
266.94,0,0,0,0,0,90,0,0,0
266.95,0,0,0,0,0,90,0,0,0
266.96,0,0,0,0,0,90,0,0,0
266.97,0,0,0,0,0,90,0,0,0
266.98,0,0,0,0,0,90,0,0,0
266.99,0,0,0,0,0,90,0,0,0
267,0,0,0,0,0,90,0,0,0
267.01,0,0,0,0,0,90,0,0,0
267.02,0,0,0,0,0,90,0,0,0
267.03,0,0,0,0,0,90,0,0,0
267.04,0,0,0,0,0,90,0,0,0
267.05,0,0,0,0,0,90,0,0,0
267.06,0,0,0,0,0,90,0,0,0
267.07,0,0,0,0,0,90,0,0,0
267.08,0,0,0,0,0,90,0,0,0
267.09,0,0,0,0,0,90,0,0,0
267.1,0,0,0,0,0,90,0,0,0
267.11,0,0,0,0,0,90,0,0,0
267.12,0,0,0,0,0,90,0,0,0
267.13,0,0,0,0,0,90,0,0,0
267.14,0,0,0,0,0,90,0,0,0
267.15,0,0,0,0,0,90,0,0,0
267.16,0,0,0,0,0,90,0,0,0
267.17,0,0,0,0,0,90,0,0,0
267.18,0,0,0,0,0,90,0,0,0
267.19,0,0,0,0,0,90,0,0,0
267.2,0,0,0,0,0,90,0,0,0
267.21,0,0,0,0,0,90,0,0,0
267.22,0,0,0,0,0,90,0,0,0
267.23,0,0,0,0,0,90,0,0,0
267.24,0,0,0,0,0,90,0,0,0
267.25,0,0,0,0,0,90,0,0,0
267.26,0,0,0,0,0,90,0,0,0
267.27,0,0,0,0,0,90,0,0,0
267.28,0,0,0,0,0,90,0,0,0
267.29,0,0,0,0,0,90,0,0,0
267.3,0,0,0,0,0,90,0,0,0
267.31,0,0,0,0,0,90,0,0,0
267.32,0,0,0,0,0,90,0,0,0
267.33,0,0,0,0,0,90,0,0,0
267.34,0,0,0,0,0,90,0,0,0
267.35,0,0,0,0,0,90,0,0,0
267.36,0,0,0,0,0,90,0,0,0
267.37,0,0,0,0,0,90,0,0,0
267.38,0,0,0,0,0,90,0,0,0
267.39,0,0,0,0,0,90,0,0,0
267.4,0,0,0,0,0,90,0,0,0
267.41,0,0,0,0,0,90,0,0,0
267.42,0,0,0,0,0,90,0,0,0
267.43,0,0,0,0,0,90,0,0,0
267.44,0,0,0,0,0,90,0,0,0
267.45,0,0,0,0,0,90,0,0,0
267.46,0,0,0,0,0,90,0,0,0
267.47,0,0,0,0,0,90,0,0,0
267.48,0,0,0,0,0,90,0,0,0
267.49,0,0,0,0,0,90,0,0,0
267.5,0,0,0,0,0,90,0,0,0
267.51,0,0,0,0,0,90,0,0,0
267.52,0,0,0,0,0,90,0,0,0
267.53,0,0,0,0,0,90,0,0,0
267.54,0,0,0,0,0,90,0,0,0
267.55,0,0,0,0,0,90,0,0,0
267.56,0,0,0,0,0,90,0,0,0
267.57,0,0,0,0,0,90,0,0,0
267.58,0,0,0,0,0,90,0,0,0
267.59,0,0,0,0,0,90,0,0,0
267.6,0,0,0,0,0,90,0,0,0
267.61,0,0,0,0,0,90,0,0,0
267.62,0,0,0,0,0,90,0,0,0
267.63,0,0,0,0,0,90,0,0,0
267.64,0,0,0,0,0,90,0,0,0
267.65,0,0,0,0,0,90,0,0,0
267.66,0,0,0,0,0,90,0,0,0
267.67,0,0,0,0,0,90,0,0,0
267.68,0,0,0,0,0,90,0,0,0
267.69,0,0,0,0,0,90,0,0,0
267.7,0,0,0,0,0,90,0,0,0
267.71,0,0,0,0,0,90,0,0,0
267.72,0,0,0,0,0,90,0,0,0
267.73,0,0,0,0,0,90,0,0,0
267.74,0,0,0,0,0,90,0,0,0
267.75,0,0,0,0,0,90,0,0,0
267.76,0,0,0,0,0,90,0,0,0
267.77,0,0,0,0,0,90,0,0,0
267.78,0,0,0,0,0,90,0,0,0
267.79,0,0,0,0,0,90,0,0,0
267.8,0,0,0,0,0,90,0,0,0
267.81,0,0,0,0,0,90,0,0,0
267.82,0,0,0,0,0,90,0,0,0
267.83,0,0,0,0,0,90,0,0,0
267.84,0,0,0,0,0,90,0,0,0
267.85,0,0,0,0,0,90,0,0,0
267.86,0,0,0,0,0,90,0,0,0
267.87,0,0,0,0,0,90,0,0,0
267.88,0,0,0,0,0,90,0,0,0
267.89,0,0,0,0,0,90,0,0,0
267.9,0,0,0,0,0,90,0,0,0
267.91,0,0,0,0,0,90,0,0,0
267.92,0,0,0,0,0,90,0,0,0
267.93,0,0,0,0,0,90,0,0,0
267.94,0,0,0,0,0,90,0,0,0
267.95,0,0,0,0,0,90,0,0,0
267.96,0,0,0,0,0,90,0,0,0
267.97,0,0,0,0,0,90,0,0,0
267.98,0,0,0,0,0,90,0,0,0
267.99,0,0,0,0,0,90,0,0,0
268,0,0,0,0,0,90,0,0,0
268.01,0,0,0,0,0,90,0,0,0
268.02,0,0,0,0,0,90,0,0,0
268.03,0,0,0,0,0,90,0,0,0
268.04,0,0,0,0,0,90,0,0,0
268.05,0,0,0,0,0,90,0,0,0
268.06,0,0,0,0,0,90,0,0,0
268.07,0,0,0,0,0,90,0,0,0
268.08,0,0,0,0,0,90,0,0,0
268.09,0,0,0,0,0,90,0,0,0
268.1,0,0,0,0,0,90,0,0,0
268.11,0,0,0,0,0,90,0,0,0
268.12,0,0,0,0,0,90,0,0,0
268.13,0,0,0,0,0,90,0,0,0
268.14,0,0,0,0,0,90,0,0,0
268.15,0,0,0,0,0,90,0,0,0
268.16,0,0,0,0,0,90,0,0,0
268.17,0,0,0,0,0,90,0,0,0
268.18,0,0,0,0,0,90,0,0,0
268.19,0,0,0,0,0,90,0,0,0
268.2,0,0,0,0,0,90,0,0,0
268.21,0,0,0,0,0,90,0,0,0
268.22,0,0,0,0,0,90,0,0,0
268.23,0,0,0,0,0,90,0,0,0
268.24,0,0,0,0,0,90,0,0,0
268.25,0,0,0,0,0,90,0,0,0
268.26,0,0,0,0,0,90,0,0,0
268.27,0,0,0,0,0,90,0,0,0
268.28,0,0,0,0,0,90,0,0,0
268.29,0,0,0,0,0,90,0,0,0
268.3,0,0,0,0,0,90,0,0,0
268.31,0,0,0,0,0,90,0,0,0
268.32,0,0,0,0,0,90,0,0,0
268.33,0,0,0,0,0,90,0,0,0
268.34,0,0,0,0,0,90,0,0,0
268.35,0,0,0,0,0,90,0,0,0
268.36,0,0,0,0,0,90,0,0,0
268.37,0,0,0,0,0,90,0,0,0
268.38,0,0,0,0,0,90,0,0,0
268.39,0,0,0,0,0,90,0,0,0
268.4,0,0,0,0,0,90,0,0,0
268.41,0,0,0,0,0,90,0,0,0
268.42,0,0,0,0,0,90,0,0,0
268.43,0,0,0,0,0,90,0,0,0
268.44,0,0,0,0,0,90,0,0,0
268.45,0,0,0,0,0,90,0,0,0
268.46,0,0,0,0,0,90,0,0,0
268.47,0,0,0,0,0,90,0,0,0
268.48,0,0,0,0,0,90,0,0,0
268.49,0,0,0,0,0,90,0,0,0
268.5,0,0,0,0,0,90,0,0,0
268.51,0,0,0,0,0,90,0,0,0
268.52,0,0,0,0,0,90,0,0,0
268.53,0,0,0,0,0,90,0,0,0
268.54,0,0,0,0,0,90,0,0,0
268.55,0,0,0,0,0,90,0,0,0
268.56,0,0,0,0,0,90,0,0,0
268.57,0,0,0,0,0,90,0,0,0
268.58,0,0,0,0,0,90,0,0,0
268.59,0,0,0,0,0,90,0,0,0
268.6,0,0,0,0,0,90,0,0,0
268.61,0,0,0,0,0,90,0,0,0
268.62,0,0,0,0,0,90,0,0,0
268.63,0,0,0,0,0,90,0,0,0
268.64,0,0,0,0,0,90,0,0,0
268.65,0,0,0,0,0,90,0,0,0
268.66,0,0,0,0,0,90,0,0,0
268.67,0,0,0,0,0,90,0,0,0
268.68,0,0,0,0,0,90,0,0,0
268.69,0,0,0,0,0,90,0,0,0
268.7,0,0,0,0,0,90,0,0,0
268.71,0,0,0,0,0,90,0,0,0
268.72,0,0,0,0,0,90,0,0,0
268.73,0,0,0,0,0,90,0,0,0
268.74,0,0,0,0,0,90,0,0,0
268.75,0,0,0,0,0,90,0,0,0
268.76,0,0,0,0,0,90,0,0,0
268.77,0,0,0,0,0,90,0,0,0
268.78,0,0,0,0,0,90,0,0,0
268.79,0,0,0,0,0,90,0,0,0
268.8,0,0,0,0,0,90,0,0,0
268.81,0,0,0,0,0,90,0,0,0
268.82,0,0,0,0,0,90,0,0,0
268.83,0,0,0,0,0,90,0,0,0
268.84,0,0,0,0,0,90,0,0,0
268.85,0,0,0,0,0,90,0,0,0
268.86,0,0,0,0,0,90,0,0,0
268.87,0,0,0,0,0,90,0,0,0
268.88,0,0,0,0,0,90,0,0,0
268.89,0,0,0,0,0,90,0,0,0
268.9,0,0,0,0,0,90,0,0,0
268.91,0,0,0,0,0,90,0,0,0
268.92,0,0,0,0,0,90,0,0,0
268.93,0,0,0,0,0,90,0,0,0
268.94,0,0,0,0,0,90,0,0,0
268.95,0,0,0,0,0,90,0,0,0
268.96,0,0,0,0,0,90,0,0,0
268.97,0,0,0,0,0,90,0,0,0
268.98,0,0,0,0,0,90,0,0,0
268.99,0,0,0,0,0,90,0,0,0
269,0,0,0,0,0,90,0,0,0
269.01,0,0,0,0,0,90,0,0,0
269.02,0,0,0,0,0,90,0,0,0
269.03,0,0,0,0,0,90,0,0,0
269.04,0,0,0,0,0,90,0,0,0
269.05,0,0,0,0,0,90,0,0,0
269.06,0,0,0,0,0,90,0,0,0
269.07,0,0,0,0,0,90,0,0,0
269.08,0,0,0,0,0,90,0,0,0
269.09,0,0,0,0,0,90,0,0,0
269.1,0,0,0,0,0,90,0,0,0
269.11,0,0,0,0,0,90,0,0,0
269.12,0,0,0,0,0,90,0,0,0
269.13,0,0,0,0,0,90,0,0,0
269.14,0,0,0,0,0,90,0,0,0
269.15,0,0,0,0,0,90,0,0,0
269.16,0,0,0,0,0,90,0,0,0
269.17,0,0,0,0,0,90,0,0,0
269.18,0,0,0,0,0,90,0,0,0
269.19,0,0,0,0,0,90,0,0,0
269.2,0,0,0,0,0,90,0,0,0
269.21,0,0,0,0,0,90,0,0,0
269.22,0,0,0,0,0,90,0,0,0
269.23,0,0,0,0,0,90,0,0,0
269.24,0,0,0,0,0,90,0,0,0
269.25,0,0,0,0,0,90,0,0,0
269.26,0,0,0,0,0,90,0,0,0
269.27,0,0,0,0,0,90,0,0,0
269.28,0,0,0,0,0,90,0,0,0
269.29,0,0,0,0,0,90,0,0,0
269.3,0,0,0,0,0,90,0,0,0
269.31,0,0,0,0,0,90,0,0,0
269.32,0,0,0,0,0,90,0,0,0
269.33,0,0,0,0,0,90,0,0,0
269.34,0,0,0,0,0,90,0,0,0
269.35,0,0,0,0,0,90,0,0,0
269.36,0,0,0,0,0,90,0,0,0
269.37,0,0,0,0,0,90,0,0,0
269.38,0,0,0,0,0,90,0,0,0
269.39,0,0,0,0,0,90,0,0,0
269.4,0,0,0,0,0,90,0,0,0
269.41,0,0,0,0,0,90,0,0,0
269.42,0,0,0,0,0,90,0,0,0
269.43,0,0,0,0,0,90,0,0,0
269.44,0,0,0,0,0,90,0,0,0
269.45,0,0,0,0,0,90,0,0,0
269.46,0,0,0,0,0,90,0,0,0
269.47,0,0,0,0,0,90,0,0,0
269.48,0,0,0,0,0,90,0,0,0
269.49,0,0,0,0,0,90,0,0,0
269.5,0,0,0,0,0,90,0,0,0
269.51,0,0,0,0,0,90,0,0,0
269.52,0,0,0,0,0,90,0,0,0
269.53,0,0,0,0,0,90,0,0,0
269.54,0,0,0,0,0,90,0,0,0
269.55,0,0,0,0,0,90,0,0,0
269.56,0,0,0,0,0,90,0,0,0
269.57,0,0,0,0,0,90,0,0,0
269.58,0,0,0,0,0,90,0,0,0
269.59,0,0,0,0,0,90,0,0,0
269.6,0,0,0,0,0,90,0,0,0
269.61,0,0,0,0,0,90,0,0,0
269.62,0,0,0,0,0,90,0,0,0
269.63,0,0,0,0,0,90,0,0,0
269.64,0,0,0,0,0,90,0,0,0
269.65,0,0,0,0,0,90,0,0,0
269.66,0,0,0,0,0,90,0,0,0
269.67,0,0,0,0,0,90,0,0,0
269.68,0,0,0,0,0,90,0,0,0
269.69,0,0,0,0,0,90,0,0,0
269.7,0,0,0,0,0,90,0,0,0
269.71,0,0,0,0,0,90,0,0,0
269.72,0,0,0,0,0,90,0,0,0
269.73,0,0,0,0,0,90,0,0,0
269.74,0,0,0,0,0,90,0,0,0
269.75,0,0,0,0,0,90,0,0,0
269.76,0,0,0,0,0,90,0,0,0
269.77,0,0,0,0,0,90,0,0,0
269.78,0,0,0,0,0,90,0,0,0
269.79,0,0,0,0,0,90,0,0,0
269.8,0,0,0,0,0,90,0,0,0
269.81,0,0,0,0,0,90,0,0,0
269.82,0,0,0,0,0,90,0,0,0
269.83,0,0,0,0,0,90,0,0,0
269.84,0,0,0,0,0,90,0,0,0
269.85,0,0,0,0,0,90,0,0,0
269.86,0,0,0,0,0,90,0,0,0
269.87,0,0,0,0,0,90,0,0,0
269.88,0,0,0,0,0,90,0,0,0
269.89,0,0,0,0,0,90,0,0,0
269.9,0,0,0,0,0,90,0,0,0
269.91,0,0,0,0,0,90,0,0,0
269.92,0,0,0,0,0,90,0,0,0
269.93,0,0,0,0,0,90,0,0,0
269.94,0,0,0,0,0,90,0,0,0
269.95,0,0,0,0,0,90,0,0,0
269.96,0,0,0,0,0,90,0,0,0
269.97,0,0,0,0,0,90,0,0,0
269.98,0,0,0,0,0,90,0,0,0
269.99,0,0,0,0,0,90,0,0,0
270,0,0,0,0,0,90,0,0,0
270.01,0,0,0,0,0,90,0,0,0
270.02,0,0,0,0,0,90,0,0,0
270.03,0,0,0,0,0,90,0,0,0
270.04,0,0,0,0,0,90,0,0,0
270.05,0,0,0,0,0,90,0,0,0
270.06,0,0,0,0,0,90,0,0,0
270.07,0,0,0,0,0,90,0,0,0
270.08,0,0,0,0,0,90,0,0,0
270.09,0,0,0,0,0,90,0,0,0
270.1,0,0,0,0,0,90,0,0,0
270.11,0,0,0,0,0,90,0,0,0
270.12,0,0,0,0,0,90,0,0,0
270.13,0,0,0,0,0,90,0,0,0
270.14,0,0,0,0,0,90,0,0,0
270.15,0,0,0,0,0,90,0,0,0
270.16,0,0,0,0,0,90,0,0,0
270.17,0,0,0,0,0,90,0,0,0
270.18,0,0,0,0,0,90,0,0,0
270.19,0,0,0,0,0,90,0,0,0
270.2,0,0,0,0,0,90,0,0,0
270.21,0,0,0,0,0,90,0,0,0
270.22,0,0,0,0,0,90,0,0,0
270.23,0,0,0,0,0,90,0,0,0
270.24,0,0,0,0,0,90,0,0,0
270.25,0,0,0,0,0,90,0,0,0
270.26,0,0,0,0,0,90,0,0,0
270.27,0,0,0,0,0,90,0,0,0
270.28,0,0,0,0,0,90,0,0,0
270.29,0,0,0,0,0,90,0,0,0
270.3,0,0,0,0,0,90,0,0,0
270.31,0,0,0,0,0,90,0,0,0
270.32,0,0,0,0,0,90,0,0,0
270.33,0,0,0,0,0,90,0,0,0
270.34,0,0,0,0,0,90,0,0,0
270.35,0,0,0,0,0,90,0,0,0
270.36,0,0,0,0,0,90,0,0,0
270.37,0,0,0,0,0,90,0,0,0
270.38,0,0,0,0,0,90,0,0,0
270.39,0,0,0,0,0,90,0,0,0
270.4,0,0,0,0,0,90,0,0,0
270.41,0,0,0,0,0,90,0,0,0
270.42,0,0,0,0,0,90,0,0,0
270.43,0,0,0,0,0,90,0,0,0
270.44,0,0,0,0,0,90,0,0,0
270.45,0,0,0,0,0,90,0,0,0
270.46,0,0,0,0,0,90,0,0,0
270.47,0,0,0,0,0,90,0,0,0
270.48,0,0,0,0,0,90,0,0,0
270.49,0,0,0,0,0,90,0,0,0
270.5,0,0,0,0,0,90,0,0,0
270.51,0,0,0,0,0,90,0,0,0
270.52,0,0,0,0,0,90,0,0,0
270.53,0,0,0,0,0,90,0,0,0
270.54,0,0,0,0,0,90,0,0,0
270.55,0,0,0,0,0,90,0,0,0
270.56,0,0,0,0,0,90,0,0,0
270.57,0,0,0,0,0,90,0,0,0
270.58,0,0,0,0,0,90,0,0,0
270.59,0,0,0,0,0,90,0,0,0
270.6,0,0,0,0,0,90,0,0,0
270.61,0,0,0,0,0,90,0,0,0
270.62,0,0,0,0,0,90,0,0,0
270.63,0,0,0,0,0,90,0,0,0
270.64,0,0,0,0,0,90,0,0,0
270.65,0,0,0,0,0,90,0,0,0
270.66,0,0,0,0,0,90,0,0,0
270.67,0,0,0,0,0,90,0,0,0
270.68,0,0,0,0,0,90,0,0,0
270.69,0,0,0,0,0,90,0,0,0
270.7,0,0,0,0,0,90,0,0,0
270.71,0,0,0,0,0,90,0,0,0
270.72,0,0,0,0,0,90,0,0,0
270.73,0,0,0,0,0,90,0,0,0
270.74,0,0,0,0,0,90,0,0,0
270.75,0,0,0,0,0,90,0,0,0
270.76,0,0,0,0,0,90,0,0,0
270.77,0,0,0,0,0,90,0,0,0
270.78,0,0,0,0,0,90,0,0,0
270.79,0,0,0,0,0,90,0,0,0
270.8,0,0,0,0,0,90,0,0,0
270.81,0,0,0,0,0,90,0,0,0
270.82,0,0,0,0,0,90,0,0,0
270.83,0,0,0,0,0,90,0,0,0
270.84,0,0,0,0,0,90,0,0,0
270.85,0,0,0,0,0,90,0,0,0
270.86,0,0,0,0,0,90,0,0,0
270.87,0,0,0,0,0,90,0,0,0
270.88,0,0,0,0,0,90,0,0,0
270.89,0,0,0,0,0,90,0,0,0
270.9,0,0,0,0,0,90,0,0,0
270.91,0,0,0,0,0,90,0,0,0
270.92,0,0,0,0,0,90,0,0,0
270.93,0,0,0,0,0,90,0,0,0
270.94,0,0,0,0,0,90,0,0,0
270.95,0,0,0,0,0,90,0,0,0
270.96,0,0,0,0,0,90,0,0,0
270.97,0,0,0,0,0,90,0,0,0
270.98,0,0,0,0,0,90,0,0,0
270.99,0,0,0,0,0,90,0,0,0
271,0,0,0,0,0,90,0,0,0
271.01,0,0,0,0,0,90,0,0,0
271.02,0,0,0,0,0,90,0,0,0
271.03,0,0,0,0,0,90,0,0,0
271.04,0,0,0,0,0,90,0,0,0
271.05,0,0,0,0,0,90,0,0,0
271.06,0,0,0,0,0,90,0,0,0
271.07,0,0,0,0,0,90,0,0,0
271.08,0,0,0,0,0,90,0,0,0
271.09,0,0,0,0,0,90,0,0,0
271.1,0,0,0,0,0,90,0,0,0
271.11,0,0,0,0,0,90,0,0,0
271.12,0,0,0,0,0,90,0,0,0
271.13,0,0,0,0,0,90,0,0,0
271.14,0,0,0,0,0,90,0,0,0
271.15,0,0,0,0,0,90,0,0,0
271.16,0,0,0,0,0,90,0,0,0
271.17,0,0,0,0,0,90,0,0,0
271.18,0,0,0,0,0,90,0,0,0
271.19,0,0,0,0,0,90,0,0,0
271.2,0,0,0,0,0,90,0,0,0
271.21,0,0,0,0,0,90,0,0,0
271.22,0,0,0,0,0,90,0,0,0
271.23,0,0,0,0,0,90,0,0,0
271.24,0,0,0,0,0,90,0,0,0
271.25,0,0,0,0,0,90,0,0,0
271.26,0,0,0,0,0,90,0,0,0
271.27,0,0,0,0,0,90,0,0,0
271.28,0,0,0,0,0,90,0,0,0
271.29,0,0,0,0,0,90,0,0,0
271.3,0,0,0,0,0,90,0,0,0
271.31,0,0,0,0,0,90,0,0,0
271.32,0,0,0,0,0,90,0,0,0
271.33,0,0,0,0,0,90,0,0,0
271.34,0,0,0,0,0,90,0,0,0
271.35,0,0,0,0,0,90,0,0,0
271.36,0,0,0,0,0,90,0,0,0
271.37,0,0,0,0,0,90,0,0,0
271.38,0,0,0,0,0,90,0,0,0
271.39,0,0,0,0,0,90,0,0,0
271.4,0,0,0,0,0,90,0,0,0
271.41,0,0,0,0,0,90,0,0,0
271.42,0,0,0,0,0,90,0,0,0
271.43,0,0,0,0,0,90,0,0,0
271.44,0,0,0,0,0,90,0,0,0
271.45,0,0,0,0,0,90,0,0,0
271.46,0,0,0,0,0,90,0,0,0
271.47,0,0,0,0,0,90,0,0,0
271.48,0,0,0,0,0,90,0,0,0
271.49,0,0,0,0,0,90,0,0,0
271.5,0,0,0,0,0,90,0,0,0
271.51,0,0,0,0,0,90,0,0,0
271.52,0,0,0,0,0,90,0,0,0
271.53,0,0,0,0,0,90,0,0,0
271.54,0,0,0,0,0,90,0,0,0
271.55,0,0,0,0,0,90,0,0,0
271.56,0,0,0,0,0,90,0,0,0
271.57,0,0,0,0,0,90,0,0,0
271.58,0,0,0,0,0,90,0,0,0
271.59,0,0,0,0,0,90,0,0,0
271.6,0,0,0,0,0,90,0,0,0
271.61,0,0,0,0,0,90,0,0,0
271.62,0,0,0,0,0,90,0,0,0
271.63,0,0,0,0,0,90,0,0,0
