Wavelength,Ge 7µm ,Ge 7.25µm,Ge 7.5µm,Ge 7.8µm,Ge 8µm,Ge 8.28µm,Ge 8.55µm,Ge 8.75µm,Ge 9µm,Ge 9.5µm,Ge 10µm,ZnS 6.25-12.5µm,CdTe 12.5-25µm,Mesh 25-50µm,Mesh 50-100µm,Unfiltered,Perfect square filter 8.5-9.5µm (for 9µm NaCl peak),Mesh 100-200µm (Cardiff),Low pass filter?
141.39,0,0,0,0,0,0,0,0,0,0,0,0,0.631339519,0.334611572,1.491428211,100,0,66.95373438,
141.4,0,0,0,0,0,0,0,0,0,0,0,0,0.634959531,0.332264758,1.493630576,100,0,66.95574852,
141.41,0,0,0,0,0,0,0,0,0,0,0,0,0.638579542,0.329918316,1.49583294,100,0,66.95776266,
141.42,0,0,0,0,0,0,0,0,0,0,0,0,0.642199553,0.327572298,1.498035304,100,0,66.9597768,
141.43,0,0,0,0,0,0,0,0,0,0,0,0,0.645819564,0.325226598,1.500237752,100,0,66.96179094,
141.44,0,0,0,0,0,0,0,0,0,0,0,0,0.649439576,0.322881323,1.502440116,100,0,66.96380508,
141.45,0,0,0,0,0,0,0,0,0,0,0,0,0.653059587,0.320536366,1.50464248,100,0,66.96581922,
141.46,0,0,0,0,0,0,0,0,0,0,0,0,0.656679598,0.318191833,1.506844844,100,0,66.96783336,
141.47,0,0,0,0,0,0,0,0,0,0,0,0,0.660299609,0.315847618,1.509047292,100,0,66.9698475,
141.48,0,0,0,0,0,0,0,0,0,0,0,0,0.663919621,0.313503827,1.511249656,100,0,66.97186164,
141.49,0,0,0,0,0,0,0,0,0,0,0,0,0.667539632,0.311160355,1.51345202,100,0,66.97387578,
141.5,0,0,0,0,0,0,0,0,0,0,0,0,0.671159643,0.308817307,1.515654468,100,0,66.97588992,
141.51,0,0,0,0,0,0,0,0,0,0,0,0,0.674779655,0.306474577,1.517856832,100,0,66.97790406,
141.52,0,0,0,0,0,0,0,0,0,0,0,0,0.678399666,0.304132218,1.520059197,100,0,66.9799182,
141.53,0,0,0,0,0,0,0,0,0,0,0,0,0.682019677,0.301790284,1.522261561,100,0,66.98193235,
141.54,0,0,0,0,0,0,0,0,0,0,0,0,0.685639688,0.299448667,1.524464008,100,0,66.98394649,
141.55,0,0,0,0,0,0,0,0,0,0,0,0,0.6892597,0.297107475,1.526666373,100,0,66.98596063,
141.56,0,0,0,0,0,0,0,0,0,0,0,0,0.692879711,0.294768321,1.52829834,100,0,66.98797477,
141.57,0,0,0,0,0,0,0,0,0,0,0,0,0.696117692,0.292439853,1.526398687,100,0,66.98998891,
141.58,0,0,0,0,0,0,0,0,0,0,0,0,0.698869572,0.290111511,1.524498949,100,0,66.99200305,
141.59,0,0,0,0,0,0,0,0,0,0,0,0,0.701621452,0.287783405,1.522599212,100,0,66.99401719,
141.6,0,0,0,0,0,0,0,0,0,0,0,0,0.704373331,0.285455426,1.520699558,100,0,66.99603133,
141.61,0,0,0,0,0,0,0,0,0,0,0,0,0.707125211,0.283127682,1.518799821,100,0,66.99804547,
141.62,0,0,0,0,0,0,0,0,0,0,0,0,0.709877091,0.280800066,1.516900084,100,0,67.00005961,
141.63,0,0,0,0,0,0,0,0,0,0,0,0,0.71262897,0.278472631,1.51500043,100,0,67.00207375,
141.64,0,0,0,0,0,0,0,0,0,0,0,0,0.71538085,0.27614543,1.513100693,100,0,67.00408789,
141.65,0,0,0,0,0,0,0,0,0,0,0,0,0.71813273,0.273818358,1.511200956,100,0,67.00610203,
141.66,0,0,0,0,0,0,0,0,0,0,0,0,0.720884609,0.271491519,1.509301302,100,0,67.00811617,
141.67,0,0,0,0,0,0,0,0,0,0,0,0,0.723636489,0.269164809,1.507401565,100,0,67.01013031,
141.68,0,0,0,0,0,0,0,0,0,0,0,0,0.726388369,0.266838333,1.505501828,100,0,67.01214445,
141.69,0,0,0,0,0,0,0,0,0,0,0,0,0.729140248,0.264511985,1.503602174,100,0,67.01415859,
141.7,0,0,0,0,0,0,0,0,0,0,0,0,0.731892128,0.262185872,1.501702437,100,0,67.01617274,
141.71,0,0,0,0,0,0,0,0,0,0,0,0,0.734644008,0.259859886,1.499802699,100,0,67.01818688,
141.72,0,0,0,0,0,0,0,0,0,0,0,0,0.737395887,0.257534135,1.497903046,100,0,67.02020102,
141.73,0,0,0,0,0,0,0,0,0,0,0,0,0.740147767,0.255208511,1.496003308,100,0,67.02221516,
141.74,0,0,0,0,0,0,0,0,0,0,0,0,0.742899647,0.252883069,1.494103571,100,0,67.0242293,
141.75,0,0,0,0,0,0,0,0,0,0,0,0,0.745651526,0.250557861,1.492203917,100,0,67.02624344,
141.76,0,0,0,0,0,0,0,0,0,0,0,0,0.748403406,0.248232782,1.49030418,100,0,67.02825758,
141.77,0,0,0,0,0,0,0,0,0,0,0,0,0.751155286,0.245907936,1.488404443,100,0,67.03027172,
141.78,0,0,0,0,0,0,0,0,0,0,0,0,0.753907165,0.243583219,1.486504706,100,0,67.03228586,
141.79,0,0,0,0,0,0,0,0,0,0,0,0,0.756659045,0.241258736,1.484605052,100,0,67.0343,
141.8,0,0,0,0,0,0,0,0,0,0,0,0,0.759410925,0.238934381,1.482705315,100,0,67.03631414,
141.81,0,0,0,0,0,0,0,0,0,0,0,0,0.762162804,0.23661026,1.480805578,100,0,67.03832828,
141.82,0,0,0,0,0,0,0,0,0,0,0,0,0.764914684,0.234288454,1.477359599,100,0,67.04034242,
141.83,0,0,0,0,0,0,0,0,0,0,0,0,0.767666564,0.231967794,1.473182195,100,0,67.04235656,
141.84,0,0,0,0,0,0,0,0,0,0,0,0,0.770418443,0.229647305,1.469004791,100,0,67.0443707,
141.85,0,0,0,0,0,0,0,0,0,0,0,0,0.773170323,0.227326881,1.464827388,100,0,67.04638484,
141.86,0,0,0,0,0,0,0,0,0,0,0,0,0.775922203,0.225006628,1.460649984,100,0,67.04839898,
141.87,0,0,0,0,0,0,0,0,0,0,0,0,0.778674082,0.22268644,1.45647258,100,0,67.05041312,
141.88,0,0,0,0,0,0,0,0,0,0,0,0,0.781425962,0.220366423,1.452295176,100,0,67.05242727,
141.89,0,0,0,0,0,0,0,0,0,0,0,0,0.784177842,0.21804647,1.448117772,100,0,67.05444141,
141.9,0,0,0,0,0,0,0,0,0,0,0,0,0.786929721,0.215726689,1.443940369,100,0,67.05645555,
141.91,0,0,0,0,0,0,0,0,0,0,0,0,0.789681601,0.213406972,1.439762965,100,0,67.05846969,
141.92,0,0,0,0,0,0,0,0,0,0,0,0,0.792433481,0.211087426,1.435585478,100,0,67.06048383,
141.93,0,0,0,0,0,0,0,0,0,0,0,0,0.79518536,0.208767945,1.431408074,100,0,67.06249797,
141.94,0,0,0,0,0,0,0,0,0,0,0,0,0.79793724,0.206448581,1.42723067,100,0,67.06451211,
141.95,0,0,0,0,0,0,0,0,0,0,0,0,0.80068912,0.204129389,1.423053266,100,0,67.06652625,
141.96,0,0,0,0,0,0,0,0,0,0,0,0,0.803440999,0.201810262,1.418875863,100,0,67.06854039,
141.97,0,0,0,0,0,0,0,0,0,0,0,0,0.806192879,0.199491305,1.414698459,100,0,67.07055453,
141.98,0,0,0,0,0,0,0,0,0,0,0,0,0.808944759,0.197172413,1.410521055,100,0,67.07256867,
141.99,0,0,0,0,0,0,0,0,0,0,0,0,0.811696638,0.194853692,1.406343651,100,0,67.07458281,
142,0,0,0,0,0,0,0,0,0,0,0,0,0.814448518,0.192535036,1.402166248,100,0,67.07659695,
142.01,0,0,0,0,0,0,0,0,0,0,0,0,0.817200398,0.19021655,1.397988844,100,0,67.07861109,
142.02,0,0,0,0,0,0,0,0,0,0,0,0,0.819952277,0.18789813,1.39381144,100,0,67.08062523,
142.03,0,0,0,0,0,0,0,0,0,0,0,0,0.822704157,0.18557988,1.389633953,100,0,67.08263937,
142.04,0,0,0,0,0,0,0,0,0,0,0,0,0.825456037,0.183261695,1.385456549,100,0,67.08465351,
142.05,0,0,0,0,0,0,0,0,0,0,0,0,0.828207916,0.180943628,1.381279145,100,0,67.08666765,
142.06,0,0,0,0,0,0,0,0,0,0,0,0,0.829693792,0.178625732,1.377101742,100,0,67.0886818,
142.07,0,0,0,0,0,0,0,0,0,0,0,0,0.831124413,0.176307853,1.373182184,100,0,67.09069594,
142.08,0,0,0,0,0,0,0,0,0,0,0,0,0.832555034,0.173989833,1.371036025,100,0,67.09271008,
142.09,0,0,0,0,0,0,0,0,0,0,0,0,0.833985655,0.171671888,1.368889783,100,0,67.09472422,
142.1,0,0,0,0,0,0,0,0,0,0,0,0,0.835416276,0.169354123,1.366743541,100,0,67.09673836,
142.11,0,0,0,0,0,0,0,0,0,0,0,0,0.836846897,0.167036433,1.3645973,100,0,67.0987525,
142.12,0,0,0,0,0,0,0,0,0,0,0,0,0.838277517,0.164718922,1.362451058,100,0,67.10076664,
142.13,0,0,0,0,0,0,0,0,0,0,0,0,0.839708138,0.164282035,1.360304816,100,0,67.10278078,
142.14,0,0,0,0,0,0,0,0,0,0,0,0,0.841138759,0.164193913,1.358158657,100,0,67.10479492,
142.15,0,0,0,0,0,0,0,0,0,0,0,0,0.84256938,0.164105744,1.356012415,100,0,67.10680906,
142.16,0,0,0,0,0,0,0,0,0,0,0,0,0.844000001,0.164017578,1.353866174,100,0,67.1088232,
142.17,0,0,0,0,0,0,0,0,0,0,0,0,0.845430622,0.163929471,1.351719932,100,0,67.11083734,
142.18,0,0,0,0,0,0,0,0,0,0,0,0,0.846861243,0.163841315,1.34957369,100,0,67.11285148,
142.19,0,0,0,0,0,0,0,0,0,0,0,0,0.848291863,0.163753163,1.347427448,100,0,67.11486562,
142.2,0,0,0,0,0,0,0,0,0,0,0,0,0.849722484,0.16366507,1.345281206,100,0,67.11687976,
142.21,0,0,0,0,0,0,0,0,0,0,0,0,0.851153105,0.163576928,1.343135048,100,0,67.1188939,
142.22,0,0,0,0,0,0,0,0,0,0,0,0,0.852583726,0.163488843,1.340988806,100,0,67.12090804,
142.23,0,0,0,0,0,0,0,0,0,0,0,0,0.854014347,0.16340071,1.338842564,100,0,67.12292219,
142.24,0,0,0,0,0,0,0,0,0,0,0,0,0.855444968,0.163312582,1.336696322,100,0,67.12493633,
142.25,0,0,0,0,0,0,0,0,0,0,0,0,0.856875588,0.163224511,1.33455008,100,0,67.12695047,
142.26,0,0,0,0,0,0,0,0,0,0,0,0,0.858306209,0.163136392,1.332403838,100,0,67.12896461,
142.27,0,0,0,0,0,0,0,0,0,0,0,0,0.85973683,0.163048277,1.330257596,100,0,67.13097875,
142.28,0,0,0,0,0,0,0,0,0,0,0,0,0.861167451,0.16296022,1.328111438,100,0,67.13299289,
142.29,0,0,0,0,0,0,0,0,0,0,0,0,0.862598072,0.162872115,1.325965196,100,0,67.13500703,
142.3,0,0,0,0,0,0,0,0,0,0,0,0,0.864028693,0.162784014,1.323818954,100,0,67.13702117,
142.31,0,0,0,0,0,0,0,0,0,0,0,0,0.865459314,0.162695971,1.321672712,100,0,67.13903531,
142.32,0,0,0,0,0,0,0,0,0,0,0,0,0.866889934,0.162607879,1.31952647,100,0,67.14104945,
142.33,0,0,0,0,0,0,0,0,0,0,0,0,0.868320555,0.162520406,1.318948318,100,0,67.14306359,
142.34,0,0,0,0,0,0,0,0,0,0,0,0,0.869751176,0.162433477,1.320050001,100,0,67.14507773,
142.35,0,0,0,0,0,0,0,0,0,0,0,0,0.871181797,0.162346551,1.3211516,100,0,67.14709187,
142.36,0,0,0,0,0,0,0,0,0,0,0,0,0.872612418,0.162259681,1.322253282,100,0,67.14910601,
142.37,0,0,0,0,0,0,0,0,0,0,0,0,0.874043039,0.162172762,1.323354881,100,0,67.15112015,
142.38,0,0,0,0,0,0,0,0,0,0,0,0,0.87547366,0.162085846,1.324456564,100,0,67.15313429,
142.39,0,0,0,0,0,0,0,0,0,0,0,0,0.87690428,0.161998987,1.325558246,100,0,67.15514843,
142.4,0,0,0,0,0,0,0,0,0,0,0,0,0.878334901,0.161912078,1.326659845,100,0,67.15716257,
142.41,0,0,0,0,0,0,0,0,0,0,0,0,0.879765522,0.161825173,1.327761528,100,0,67.15917672,
142.42,0,0,0,0,0,0,0,0,0,0,0,0,0.881196143,0.161738324,1.328863127,100,0,67.16119086,
142.43,0,0,0,0,0,0,0,0,0,0,0,0,0.882626764,0.161651425,1.329964809,100,0,67.163205,
142.44,0,0,0,0,0,0,0,0,0,0,0,0,0.884057385,0.161564583,1.331066492,100,0,67.16521914,
142.45,0,0,0,0,0,0,0,0,0,0,0,0,0.885488006,0.161477691,1.332168091,100,0,67.16723328,
142.46,0,0,0,0,0,0,0,0,0,0,0,0,0.886918626,0.161390802,1.333269773,100,0,67.16924742,
142.47,0,0,0,0,0,0,0,0,0,0,0,0,0.888349247,0.16130397,1.334371373,100,0,67.17126156,
142.48,0,0,0,0,0,0,0,0,0,0,0,0,0.889779868,0.161217089,1.335473055,100,0,67.1732757,
142.49,0,0,0,0,0,0,0,0,0,0,0,0,0.891210489,0.161130211,1.336574737,100,0,67.17528984,
142.5,0,0,0,0,0,0,0,0,0,0,0,0,0.89264111,0.161043389,1.337676336,100,0,67.17730398,
142.51,0,0,0,0,0,0,0,0,0,0,0,0,0.894071731,0.160956518,1.338778019,100,0,67.17931812,
142.52,0,0,0,0,0,0,0,0,0,0,0,0,0.895502352,0.16086965,1.339879618,100,0,67.18133226,
142.53,0,0,0,0,0,0,0,0,0,0,0,0,0.896932972,0.160782838,1.3409813,100,0,67.1833464,
142.54,0,0,0,0,0,0,0,0,0,0,0,0,0.898191378,0.160695977,1.342082983,100,0,67.18536054,
142.55,0,0,0,0,0,0,0,0,0,0,0,0,0.898418368,0.16060912,1.343184582,100,0,67.18737468,
142.56,0,0,0,0,0,0,0,0,0,0,0,0,0.898645358,0.160522318,1.344286264,100,0,67.18938882,
142.57,0,0,0,0,0,0,0,0,0,0,0,0,0.898872348,0.160435468,1.345387864,100,0,67.19140296,
142.58,0,0,0,0,0,0,0,0,0,0,0,0,0.899099339,0.160348673,1.346489546,100,0,67.1934171,
142.59,0,0,0,0,0,0,0,0,0,0,0,0,0.899326329,0.16026216,1.346408239,100,0,67.19543125,
142.6,0,0,0,0,0,0,0,0,0,0,0,0,0.899553319,0.160175761,1.345923986,100,0,67.19744539,
142.61,0,0,0,0,0,0,0,0,0,0,0,0,0.899780309,0.160089419,1.345439733,100,0,67.19945953,
142.62,0,0,0,0,0,0,0,0,0,0,0,0,0.900007299,0.160003025,1.34495548,100,0,67.20147367,
142.63,0,0,0,0,0,0,0,0,0,0,0,0,0.90023429,0.159916635,1.344471226,100,0,67.20348781,
142.64,0,0,0,0,0,0,0,0,0,0,0,0,0.90046128,0.159830301,1.343986973,100,0,67.20550195,
142.65,0,0,0,0,0,0,0,0,0,0,0,0,0.90068827,0.159743917,1.34350272,100,0,67.20751609,
142.66,0,0,0,0,0,0,0,0,0,0,0,0,0.90091526,0.159657536,1.343018383,100,0,67.20953023,
142.67,0,0,0,0,0,0,0,0,0,0,0,0,0.90114225,0.159571211,1.34253413,100,0,67.21154437,
142.68,0,0,0,0,0,0,0,0,0,0,0,0,0.90136924,0.159484835,1.342049877,100,0,67.21355851,
142.69,0,0,0,0,0,0,0,0,0,0,0,0,0.901596231,0.159398516,1.341565623,100,0,67.21557265,
142.7,0,0,0,0,0,0,0,0,0,0,0,0,0.901823221,0.159312147,1.34108137,100,0,67.21758679,
142.71,0,0,0,0,0,0,0,0,0,0,0,0,0.902050211,0.15922578,1.340597117,100,0,67.21960093,
142.72,0,0,0,0,0,0,0,0,0,0,0,0,0.902277201,0.15913947,1.34011278,100,0,67.22161507,
142.73,0,0,0,0,0,0,0,0,0,0,0,0,0.902504191,0.159053109,1.339628527,100,0,67.22362921,
142.74,0,0,0,0,0,0,0,0,0,0,0,0,0.902731182,0.158966752,1.339144274,100,0,67.22564335,
142.75,0,0,0,0,0,0,0,0,0,0,0,0,0.902958172,0.15888045,1.33866002,100,0,67.22765749,
142.76,0,0,0,0,0,0,0,0,0,0,0,0,0.903185162,0.158794099,1.338175767,100,0,67.22967163,
142.77,0,0,0,0,0,0,0,0,0,0,0,0,0.903412152,0.15870775,1.337691514,100,0,67.23168578,
142.78,0,0,0,0,0,0,0,0,0,0,0,0,0.903639142,0.158621457,1.337207177,100,0,67.23369992,
142.79,0,0,0,0,0,0,0,0,0,0,0,0,0.903866133,0.158535115,1.336722924,100,0,67.23571406,
142.8,0,0,0,0,0,0,0,0,0,0,0,0,0.904093123,0.158448828,1.33623867,100,0,67.2377282,
142.81,0,0,0,0,0,0,0,0,0,0,0,0,0.904320113,0.158362491,1.335754417,100,0,67.23974234,
142.82,0,0,0,0,0,0,0,0,0,0,0,0,0.904547103,0.158276157,1.335270164,100,0,67.24175648,
142.83,0,0,0,0,0,0,0,0,0,0,0,0,0.904774093,0.158189879,1.334785911,100,0,67.24377062,
142.84,0,0,0,0,0,0,0,0,0,0,0,0,0.905001084,0.158103551,1.334301574,100,0,67.24578476,
142.85,0,0,0,0,0,0,0,0,0,0,0,0,0.905228074,0.158013661,1.331374039,100,0,67.2477989,
142.86,0,0,0,0,0,0,0,0,0,0,0,0,0.905455064,0.157923517,1.328221598,100,0,67.24624749,
142.87,0,0,0,0,0,0,0,0,0,0,0,0,0.905682054,0.157833327,1.325069156,100,0,67.24469608,
142.88,0,0,0,0,0,0,0,0,0,0,0,0,0.905909044,0.157743144,1.321916715,100,0,67.24314467,
142.89,0,0,0,0,0,0,0,0,0,0,0,0,0.906136035,0.15765302,1.318764274,100,0,67.24159326,
142.9,0,0,0,0,0,0,0,0,0,0,0,0,0.906363025,0.157562852,1.315611833,100,0,67.24004185,
142.91,0,0,0,0,0,0,0,0,0,0,0,0,0.906590015,0.157472742,1.312459391,100,0,67.23849044,
142.92,0,0,0,0,0,0,0,0,0,0,0,0,0.906817005,0.157382587,1.30930695,100,0,67.23693903,
142.93,0,0,0,0,0,0,0,0,0,0,0,0,0.907043995,0.15729244,1.306154509,100,0,67.23538762,
142.94,0,0,0,0,0,0,0,0,0,0,0,0,0.907270986,0.157202352,1.303002067,100,0,67.23383621,
142.95,0,0,0,0,0,0,0,0,0,0,0,0,0.907497976,0.157112218,1.299849626,100,0,67.2322848,
142.96,0,0,0,0,0,0,0,0,0,0,0,0,0.907724966,0.157022091,1.296697185,100,0,67.23073339,
142.97,0,0,0,0,0,0,0,0,0,0,0,0,0.907951956,0.156932025,1.293544743,100,0,67.22918198,
142.98,0,0,0,0,0,0,0,0,0,0,0,0,0.908178946,0.156841912,1.290392385,100,0,67.22763057,
142.99,0,0,0,0,0,0,0,0,0,0,0,0,0.908405937,0.156751807,1.287239944,100,0,67.22607916,
143,0,0,0,0,0,0,0,0,0,0,0,0,0.908632927,0.156661761,1.284087503,100,0,67.22452775,
143.01,0,0,0,0,0,0,0,0,0,0,0,0,0.908859917,0.15657167,1.280935062,100,0,67.22297634,
143.02,0,0,0,0,0,0,0,0,0,0,0,0,0.909086907,0.156481586,1.27778262,100,0,67.22142493,
143.03,0,0,0,0,0,0,0,0,0,0,0,0,0.909313897,0.156391561,1.274630179,100,0,67.21987352,
143.04,0,0,0,0,0,0,0,0,0,0,0,0,0.908169765,0.156301491,1.271477738,100,0,67.21832211,
143.05,0,0,0,0,0,0,0,0,0,0,0,0,0.907016495,0.156211481,1.268325296,100,0,67.21677071,
143.06,0,0,0,0,0,0,0,0,0,0,0,0,0.905863225,0.156121425,1.265172855,100,0,67.2152193,
143.07,0,0,0,0,0,0,0,0,0,0,0,0,0.904709956,0.156031376,1.262020414,100,0,67.21366789,
143.08,0,0,0,0,0,0,0,0,0,0,0,0,0.903556686,0.155941387,1.258867972,100,0,67.21211648,
143.09,0,0,0,0,0,0,0,0,0,0,0,0,0.902403416,0.155851352,1.255715531,100,0,67.21056507,
143.1,0,0,0,0,0,0,0,0,0,0,0,0,0.901250146,0.155761324,1.25256309,100,0,67.20901366,
143.11,0,0,0,0,0,0,0,0,0,0,0,0,0.900096877,0.15542791,1.25403136,100,0,67.20746225,
143.12,0,0,0,0,0,0,0,0,0,0,0,0,0.898943607,0.155043539,1.255537824,100,0,67.20591084,
143.13,0,0,0,0,0,0,0,0,0,0,0,0,0.897790337,0.154659131,1.257044205,100,0,67.20435943,
143.14,0,0,0,0,0,0,0,0,0,0,0,0,0.896637067,0.154274737,1.258550585,100,0,67.20280802,
143.15,0,0,0,0,0,0,0,0,0,0,0,0,0.895483798,0.15389036,1.260057049,100,0,67.20125661,
143.16,0,0,0,0,0,0,0,0,0,0,0,0,0.894330528,0.153506051,1.261563429,100,0,67.1997052,
143.17,0,0,0,0,0,0,0,0,0,0,0,0,0.893177258,0.153121704,1.26306981,100,0,67.19815379,
143.18,0,0,0,0,0,0,0,0,0,0,0,0,0.892023988,0.152737373,1.264576274,100,0,67.19660238,
143.19,0,0,0,0,0,0,0,0,0,0,0,0,0.890870719,0.15235311,1.266082654,100,0,67.19505097,
143.2,0,0,0,0,0,0,0,0,0,0,0,0,0.889717449,0.151968809,1.267589035,100,0,67.19349956,
143.21,0,0,0,0,0,0,0,0,0,0,0,0,0.888564179,0.151584525,1.269095415,100,0,67.19194815,
143.22,0,0,0,0,0,0,0,0,0,0,0,0,0.887410909,0.151200255,1.270601879,100,0,67.19039674,
143.23,0,0,0,0,0,0,0,0,0,0,0,0,0.886257639,0.150816054,1.272108259,100,0,67.18884533,
143.24,0,0,0,0,0,0,0,0,0,0,0,0,0.88510437,0.150431816,1.27361464,100,0,67.18729392,
143.25,0,0,0,0,0,0,0,0,0,0,0,0,0.8839511,0.150047593,1.275121104,100,0,67.18574251,
143.26,0,0,0,0,0,0,0,0,0,0,0,0,0.88279783,0.149663438,1.276627484,100,0,67.1841911,
143.27,0,0,0,0,0,0,0,0,0,0,0,0,0.88164456,0.149279246,1.278133864,100,0,67.18263969,
143.28,0,0,0,0,0,0,0,0,0,0,0,0,0.880491291,0.148895069,1.279640245,100,0,67.18108828,
143.29,0,0,0,0,0,0,0,0,0,0,0,0,0.879338021,0.148510908,1.281146709,100,0,67.17953687,
143.3,0,0,0,0,0,0,0,0,0,0,0,0,0.878184751,0.148126816,1.282653089,100,0,67.17798546,
143.31,0,0,0,0,0,0,0,0,0,0,0,0,0.877031481,0.147742685,1.28415947,100,0,67.17643405,
143.32,0,0,0,0,0,0,0,0,0,0,0,0,0.875878212,0.147358571,1.285665933,100,0,67.17488264,
143.33,0,0,0,0,0,0,0,0,0,0,0,0,0.874724942,0.146974524,1.287172314,100,0,67.17333123,
143.34,0,0,0,0,0,0,0,0,0,0,0,0,0.873571672,0.14659044,1.288678694,100,0,67.17177982,
143.35,0,0,0,0,0,0,0,0,0,0,0,0,0.872418402,0.146206372,1.290185075,100,0,67.17022841,
143.36,0,0,0,0,0,0,0,0,0,0,0,0,0.871265133,0.145822319,1.291691539,100,0,67.168677,
143.37,0,0,0,0,0,0,0,0,0,0,0,0,0.870111863,0.145440764,1.294405258,100,0,67.16712559,
143.38,0,0,0,0,0,0,0,0,0,0,0,0,0.868958593,0.145059217,1.297151584,100,0,67.16557418,
143.39,0,0,0,0,0,0,0,0,0,0,0,0,0.867805323,0.144677671,1.299897993,100,0,67.16402277,
143.4,0,0,0,0,0,0,0,0,0,0,0,0,0.866652054,0.144296181,1.302644402,100,0,67.16247136,
143.41,0,0,0,0,0,0,0,0,0,0,0,0,0.865498784,0.14391464,1.305390811,100,0,67.16091995,
143.42,0,0,0,0,0,0,0,0,0,0,0,0,0.864345514,0.143533102,1.30813722,100,0,67.15936854,
143.43,0,0,0,0,0,0,0,0,0,0,0,0,0.863192244,0.143151567,1.310883546,100,0,67.15781714,
143.44,0,0,0,0,0,0,0,0,0,0,0,0,0.862038975,0.142770086,1.313629955,100,0,67.15626573,
143.45,0,0,0,0,0,0,0,0,0,0,0,0,0.860885705,0.142388556,1.316376364,100,0,67.15471432,
143.46,0,0,0,0,0,0,0,0,0,0,0,0,0.859732435,0.142007027,1.319122773,100,0,67.15316291,
143.47,0,0,0,0,0,0,0,0,0,0,0,0,0.858579165,0.141625554,1.321869182,100,0,67.1516115,
143.48,0,0,0,0,0,0,0,0,0,0,0,0,0.857425896,0.141244031,1.324615591,100,0,67.15006009,
143.49,0,0,0,0,0,0,0,0,0,0,0,0,0.856272626,0.140862509,1.327361917,100,0,67.14850868,
143.5,0,0,0,0,0,0,0,0,0,0,0,0,0.855119356,0.140480991,1.330108326,100,0,67.14695727,
143.51,0,0,0,0,0,0,0,0,0,0,0,0,0.853966086,0.140099527,1.332854735,100,0,67.14540586,
143.52,0,0,0,0,0,0,0,0,0,0,0,0,0.852812817,0.139718014,1.335601144,100,0,67.14385445,
143.53,0,0,0,0,0,0,0,0,0,0,0,0,0.850849737,0.139336502,1.338347553,100,0,67.14230304,
143.54,0,0,0,0,0,0,0,0,0,0,0,0,0.848081659,0.138955046,1.341093962,100,0,67.14075163,
143.55,0,0,0,0,0,0,0,0,0,0,0,0,0.845313581,0.13857354,1.343840288,100,0,67.13920022,
143.56,0,0,0,0,0,0,0,0,0,0,0,0,0.842545503,0.138192036,1.346586697,100,0,67.13764881,
143.57,0,0,0,0,0,0,0,0,0,0,0,0,0.839777425,0.137810534,1.349333106,100,0,67.1360974,
143.58,0,0,0,0,0,0,0,0,0,0,0,0,0.837009347,0.137429088,1.352079515,100,0,67.13454599,
143.59,0,0,0,0,0,0,0,0,0,0,0,0,0.834241269,0.137047591,1.354825924,100,0,67.13299458,
143.6,0,0,0,0,0,0,0,0,0,0,0,0,0.831473191,0.136666097,1.357572333,100,0,67.13144317,
143.61,0,0,0,0,0,0,0,0,0,0,0,0,0.828705113,0.136284657,1.360318659,100,0,67.12989176,
143.62,0,0,0,0,0,0,0,0,0,0,0,0,0.825937035,0.135903168,1.363065068,100,0,67.12834035,
143.63,0,0,0,0,0,0,0,0,0,0,0,0,0.823168957,0.135517399,1.358490972,100,0,67.12678894,
143.64,0,0,0,0,0,0,0,0,0,0,0,0,0.820400879,0.135130985,1.352731802,100,0,67.12523753,
143.65,0,0,0,0,0,0,0,0,0,0,0,0,0.817632801,0.134744653,1.346972632,100,0,67.12368612,
143.66,0,0,0,0,0,0,0,0,0,0,0,0,0.814864723,0.134358299,1.341213462,100,0,67.12213471,
143.67,0,0,0,0,0,0,0,0,0,0,0,0,0.812096645,0.133971975,1.335454292,100,0,67.1205833,
143.68,0,0,0,0,0,0,0,0,0,0,0,0,0.809328567,0.133585735,1.329695122,100,0,67.11903189,
143.69,0,0,0,0,0,0,0,0,0,0,0,0,0.806560489,0.133199472,1.323935869,100,0,67.11748048,
143.7,0,0,0,0,0,0,0,0,0,0,0,0,0.803792411,0.132813239,1.318176699,100,0,67.11592907,
143.71,0,0,0,0,0,0,0,0,0,0,0,0,0.801024333,0.132427036,1.312417529,100,0,67.11437766,
143.72,0,0,0,0,0,0,0,0,0,0,0,0,0.798256255,0.132040917,1.306658359,100,0,67.11282625,
143.73,0,0,0,0,0,0,0,0,0,0,0,0,0.795488177,0.131654775,1.300899189,100,0,67.11127484,
143.74,0,0,0,0,0,0,0,0,0,0,0,0,0.792720099,0.131268664,1.295140019,100,0,67.10972343,
143.75,0,0,0,0,0,0,0,0,0,0,0,0,0.789952021,0.130882635,1.289380766,100,0,67.10817202,
143.76,0,0,0,0,0,0,0,0,0,0,0,0,0.787183943,0.130496584,1.283621596,100,0,67.10662061,
143.77,0,0,0,0,0,0,0,0,0,0,0,0,0.784415865,0.130110564,1.277862426,100,0,67.1050692,
143.78,0,0,0,0,0,0,0,0,0,0,0,0,0.781647787,0.129724626,1.272103256,100,0,67.10351779,
143.79,0,0,0,0,0,0,0,0,0,0,0,0,0.778879709,0.129338666,1.266344086,100,0,67.10196638,
